path,asset_kind,origin_class,sha256,bytes,line_count,family,functional_summary,has_main_guard,definitions,imports,local_dependencies,external_repo_references,absolute_path_count,plotting_code,notebook_output_count,notebook_executed_cells,paper_role,target_disposition,canonical_replacement,deletion_gate,evidence_status
src/apexoracle_mdlm/scoring/__init__.py,py,post_snapshot_canonical,80d5fdb6a18b4fb8505a2b6139e6c75d3516ea331c6ef200363fcfcfdd720c33,3093,112,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,,generated_files;mic;peptide_candidates;peptide_table;small_molecule_screen;synergy,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/scoring/generated_files.py,py,post_snapshot_canonical,e85e2b7aa4ee4a59ec6b5f39f3c63d91f9a008d291c16c4b40d31df4dabb1779,2864,98,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:GeneratedMoleculeFile;function:parse_generated_molecule_filename;function:format_generated_molecule_filename;function:find_generated_molecule_file,__future__;dataclasses;os;pathlib;re;typing,,ApexOracle-Generation,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/scoring/mic.py,py,post_snapshot_canonical,0df9a3d5326729950b78e79b75aa8dd04aa85bc467bbea498bbeea5ca1fca576,13818,409,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:Tokenizer;function:Tokenizer.__call__;class:ConditionEmbeddingBanks;class:MICAttentionOutput;function:load_condition_embedding_banks;class:CandidateMICRegressor;function:CandidateMICRegressor.__init__;function:CandidateMICRegressor.load_apexoracle_state;function:CandidateMICRegressor._conditions;function:CandidateMICRegressor.encode_molecules;function:CandidateMICRegressor.predict_from_cls_embedding;function:CandidateMICRegressor.predict_with_attention_from_cls_embedding;function:CandidateMICRegressor._predict_from_cls_embedding;function:CandidateMICRegressor.forward;function:CandidateMICRegressor.forward_with_attention;function:build_candidate_mic_regressor;function:load_candidate_mic_regressor;function:normalize_selfies_for_tokenizer;function:regression_logit_to_mic;function:score_selfies_strings;function:score_selfies_across_strains;function:read_selfies_file,__future__;apexoracle_mdlm.checkpoints;apexoracle_mdlm.embeddings;apexoracle_mdlm.models;contextlib;dataclasses;os;pathlib;torch;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/scoring/peptide_candidates.py,py,post_snapshot_canonical,c7d518c01e51209507dc285b61bbc1471a8ec046eb8e92ed4f4d655d5d000f64,7333,216,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:PeptideScreenJob;function:load_peptide_screen_jobs;class:PeptideCandidateResult;function:PeptideCandidateResult.as_row;function:qualify_peptide_candidates;function:qualification_summary,__future__;apexoracle_mdlm.chemistry;csv;dataclasses;math;pathlib;re;selfies;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/scoring/peptide_table.py,py,post_snapshot_canonical,2fb90d5d77556c9e150059a8af1a63d19ab18c902437fdc780246b4c4ad8ab6c,5180,154,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:load_peptide_table;function:convert_peptides_to_structures;function:add_mic_predictions;function:conversion_summary,__future__;mic;numpy;os;pandas;pathlib;rdkit;selfies;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/scoring/small_molecule_screen.py,py,post_snapshot_canonical,627fe2c29f4907a186da783b00a9d8a6b31d6dd5bacbae45c41962a150debdf9,9425,284,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,class:StrainInput;class:StrainScreen;class:ScreenPrediction;class:StructureSetComparison;function:StructureSetComparison.left_only_count;function:StructureSetComparison.right_only_count;function:StructureSetComparison.union_count;function:StructureSetComparison.to_dict;function:parse_strain_input;function:last_mic_by_selfies;function:score_small_molecule_inputs;function:decoded_wide_rows;function:load_strain_inputs;function:load_screen_predictions;function:filter_screen_predictions;function:canonicalize_smiles;function:canonical_prediction_set;function:load_active_reference_structures;function:compare_structure_sets,__future__;csv;dataclasses;math;mic;pathlib;rdkit;selfies;torch;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
src/apexoracle_mdlm/scoring/synergy.py,py,post_snapshot_canonical,a7b3af78c17ea29a2b1ae6586c0d7246c7d4b13cd1546fcd35fbd8d0aa135979,11121,330,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,False,function:build_lora_condition_attention;function:symmetric_pair_logits;function:load_partner_embedding;class:CandidateSynergyClassifier;function:CandidateSynergyClassifier.__init__;function:CandidateSynergyClassifier.load_apexoracle_state;function:CandidateSynergyClassifier._conditions;function:CandidateSynergyClassifier.encode_molecules;function:CandidateSynergyClassifier._condition_molecule;function:CandidateSynergyClassifier.predict_from_cls_embedding;function:CandidateSynergyClassifier.forward;function:build_candidate_synergy_classifier;function:load_candidate_synergy_classifier;function:score_selfies_synergy,__future__;apexoracle_mdlm.checkpoints;apexoracle_mdlm.models;contextlib;mic;os;peft;torch;typing,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
synergy_Evo_train_new_reg_MDLM_one_base_model_all_data_classification.py,py,apexoracle_legacy_added,d05ec3a20c4accbb4fa5144c6721e42b1f2be754275f5c4d9abe72b9abf3b4d5,107048,1836,synergy_guidance,Evo-conditioned synergy guidance/all-data experimental trainer；不等于 Core 的论文 CV runner。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT;function:get_embedded_genome_IDs;function:get_original_strain_name_with_genome_embedding;function:load_all_genome_embeddings;function:load_text_wo_genome_embeddings;class:SMILESDataset_with_genome_and_text;function:SMILESDataset_with_genome_and_text.__init__;function:SMILESDataset_with_genome_and_text.tokenize_smiles;function:SMILESDataset_with_genome_and_text.remove_long_smiles;function:SMILESDataset_with_genome_and_text.__len__;function:SMILESDataset_with_genome_and_text.__getitem__;class:SMILESDataset_with_text_only;function:SMILESDataset_with_text_only.__init__;function:SMILESDataset_with_text_only.__getitem__;function:collate_fn;function:collate_fn_text_only;class:RegressionHead;function:RegressionHead.__init__;function:RegressionHead.forward;class:FirstTokenAttention_genome;function:FirstTokenAttention_genome.__init__;function:FirstTokenAttention_genome.forward;function:calculate_r2;function:exclude_wrong_species_ATCC_map;function:get_ATCC_ID_to_species_name_map;function:get_original_strain_ID_to_species_name_map;function:merge_dict,argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;peft;scipy.stats;selfies;sklearn.metrics;sklearn.model_selection;sklearn.preprocessing;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;wandb,models/__init__.py;noise_schedule.py,ApexOracle-Core;ApexOracle-Evo2,6,False,0,0,none_identified,migrate_if_release_relevant_else_snapshot_only,examples/experimental 或明确取消发布,作者确认发布角色、formal checkpoint consumer 和与 Generation 的接口后才可移除。,verified_family_role_author_decision_pending
synergy_Evo_train_new_reg_MDLM_one_base_model_all_data_classification_clean.py,py,apexoracle_legacy_added,a4952fee926c7075b6e12c59fe97b2b16cc42f906268922277d1942aff1de70d,111531,1895,synergy_guidance,Evo-conditioned synergy guidance/all-data experimental trainer；不等于 Core 的论文 CV runner。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT;function:get_embedded_genome_IDs;function:get_original_strain_name_with_genome_embedding;function:load_all_genome_embeddings;function:load_text_wo_genome_embeddings;class:SMILESDataset_with_genome_and_text;function:SMILESDataset_with_genome_and_text.__init__;function:SMILESDataset_with_genome_and_text.tokenize_smiles;function:SMILESDataset_with_genome_and_text.remove_long_smiles;function:SMILESDataset_with_genome_and_text.__len__;function:SMILESDataset_with_genome_and_text.__getitem__;class:SMILESDataset_with_text_only;function:SMILESDataset_with_text_only.__init__;function:SMILESDataset_with_text_only.__getitem__;function:collate_fn;function:collate_fn_text_only;class:RegressionHead;function:RegressionHead.__init__;function:RegressionHead.forward;class:FirstTokenAttention_genome;function:FirstTokenAttention_genome.__init__;function:FirstTokenAttention_genome.forward;function:calculate_r2;function:exclude_wrong_species_ATCC_map;function:get_ATCC_ID_to_species_name_map;function:get_original_strain_ID_to_species_name_map;function:merge_dict,argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;peft;scipy.stats;selfies;sklearn.metrics;sklearn.model_selection;sklearn.preprocessing;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;wandb,models/__init__.py;noise_schedule.py,ApexOracle-Core;ApexOracle-Evo2,7,False,0,0,none_identified,migrate_if_release_relevant_else_snapshot_only,examples/experimental 或明确取消发布,作者确认发布角色、formal checkpoint consumer 和与 Generation 的接口后才可移除。,verified_family_role_author_decision_pending
synergy_Evo_train_new_reg_MDLM_one_base_model_all_data_classification_noise.py,py,apexoracle_legacy_added,d05ec3a20c4accbb4fa5144c6721e42b1f2be754275f5c4d9abe72b9abf3b4d5,107048,1836,synergy_guidance,Evo-conditioned synergy guidance/all-data experimental trainer；不等于 Core 的论文 CV runner。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT;function:get_embedded_genome_IDs;function:get_original_strain_name_with_genome_embedding;function:load_all_genome_embeddings;function:load_text_wo_genome_embeddings;class:SMILESDataset_with_genome_and_text;function:SMILESDataset_with_genome_and_text.__init__;function:SMILESDataset_with_genome_and_text.tokenize_smiles;function:SMILESDataset_with_genome_and_text.remove_long_smiles;function:SMILESDataset_with_genome_and_text.__len__;function:SMILESDataset_with_genome_and_text.__getitem__;class:SMILESDataset_with_text_only;function:SMILESDataset_with_text_only.__init__;function:SMILESDataset_with_text_only.__getitem__;function:collate_fn;function:collate_fn_text_only;class:RegressionHead;function:RegressionHead.__init__;function:RegressionHead.forward;class:FirstTokenAttention_genome;function:FirstTokenAttention_genome.__init__;function:FirstTokenAttention_genome.forward;function:calculate_r2;function:exclude_wrong_species_ATCC_map;function:get_ATCC_ID_to_species_name_map;function:get_original_strain_ID_to_species_name_map;function:merge_dict,argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;peft;scipy.stats;selfies;sklearn.metrics;sklearn.model_selection;sklearn.preprocessing;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;wandb,models/__init__.py;noise_schedule.py,ApexOracle-Core;ApexOracle-Evo2,6,False,0,0,none_identified,migrate_if_release_relevant_else_snapshot_only,examples/experimental 或明确取消发布,作者确认发布角色、formal checkpoint consumer 和与 Generation 的接口后才可移除。,verified_family_role_author_decision_pending
temp_milk_embedding.py,py,apexoracle_legacy_added,1c1417d4e5e17f6bf4de09be344b2603e6b773f2e3d1d3c648094f3e20e20fff,11904,297,debug_case_study,debug、临时分析、milk/camel/case-study 或一次性统计/绘图代码。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT,Bio;argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;rdkit;scipy.stats;selfies;sklearn.cluster;sklearn.metrics;sklearn.model_selection;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;triton.language,models/__init__.py;noise_schedule.py,ApexOracle-Core,2,False,0,0,none_identified,migrate_unique_behavior_else_snapshot_only,必要内容迁入 examples/reproduce；其余由 legacy tag 恢复,先核对论文图表、reviewer 产物、外部调用和独有算法；只有四项均为否或已有 replacement 才可移除。,static_classification_manual_review_pending
temp_save_milk_embedding.py,py,apexoracle_legacy_added,1c1417d4e5e17f6bf4de09be344b2603e6b773f2e3d1d3c648094f3e20e20fff,11904,297,debug_case_study,debug、临时分析、milk/camel/case-study 或一次性统计/绘图代码。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT,Bio;argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;rdkit;scipy.stats;selfies;sklearn.cluster;sklearn.metrics;sklearn.model_selection;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;triton.language,models/__init__.py;noise_schedule.py,ApexOracle-Core,2,False,0,0,none_identified,migrate_unique_behavior_else_snapshot_only,必要内容迁入 examples/reproduce；其余由 legacy tag 恢复,先核对论文图表、reviewer 产物、外部调用和独有算法；只有四项均为否或已有 replacement 才可移除。,static_classification_manual_review_pending
temp_stf_polymer.py,py,apexoracle_legacy_added,9d75c26db35b5475e87751c2714a4ec4bec90bfe0e9bc885ea01449d0dfbdd3a,11581,288,debug_case_study,debug、临时分析、milk/camel/case-study 或一次性统计/绘图代码。,True,class:mol_emb_mdlm;function:mol_emb_mdlm.__init__;function:mol_emb_mdlm._process_sigma;function:mol_emb_mdlm._sample_t;function:mol_emb_mdlm._forward;function:mol_emb_mdlm.q_xt;function:mol_emb_mdlm.forward;function:mol_emb_mdlm.load_DIT,Bio;argparse;ast;collections;hydra;itertools;json;logging;models;noise_schedule;numpy;pandas;pathlib;scipy.stats;selfies;sklearn.cluster;sklearn.metrics;sklearn.model_selection;torch;torch.nn;torch.nn.functional;torch.nn.utils.rnn;torch.optim;torch.utils.data;tqdm;transformers;triton.language,models/__init__.py;noise_schedule.py,ApexOracle-Core,2,False,0,0,none_identified,migrate_unique_behavior_else_snapshot_only,必要内容迁入 examples/reproduce；其余由 legacy tag 恢复,先核对论文图表、reviewer 产物、外部调用和独有算法；只有四项均为否或已有 replacement 才可移除。,static_classification_manual_review_pending
tests/test_candidate_mic_scoring.py,py,post_snapshot_canonical,aaaac1b2531041c96333ffb6b279a084cd5ab9c567784b29ba4db0f79818ca4a,6561,193,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:ToyEncoder;function:ToyEncoder.__init__;function:ToyEncoder.forward;class:FakeTokenizer;function:FakeTokenizer.__call__;class:LogitOnlyModel;function:LogitOnlyModel.forward;class:ReusableEncodingModel;function:ReusableEncodingModel.__init__;function:ReusableEncodingModel.encode_molecules;function:ReusableEncodingModel.predict_from_cls_embedding;class:CandidateMICScoringTests;function:CandidateMICScoringTests.make_model;function:CandidateMICScoringTests.test_formal_field_loader_round_trips_small_checkpoint;function:CandidateMICScoringTests.test_attention_output_preserves_prediction_and_condition_lengths;function:CandidateMICScoringTests.test_missing_condition_has_precise_error;function:CandidateMICScoringTests.test_selfies_normalization_and_logit_inverse;function:CandidateMICScoringTests.test_score_selfies_preserves_one_molecule_batches;function:CandidateMICScoringTests.test_read_selfies_file_preserves_rows;function:CandidateMICScoringTests.test_multi_strain_batches_reuse_each_molecule_encoding;function:CandidateMICScoringTests.test_multi_strain_scoring_rejects_ambiguous_protocol,apexoracle_mdlm.scoring;pathlib;tempfile;torch;unittest,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_candidate_synergy_scoring.py,py,post_snapshot_canonical,dbff94ca363f6955f7879acd9168650530f1fcaeae7e26d36511ef2c37ef8ef1,2717,83,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:SumHead;function:SumHead.forward;class:FakeTokenizer;function:FakeTokenizer.__call__;class:FakeModel;function:FakeModel.forward;class:CandidateSynergyScoringTests;function:CandidateSynergyScoringTests.test_symmetric_pair_logits_is_order_invariant;function:CandidateSynergyScoringTests.test_partner_loader_preserves_string_and_integer_keys;function:CandidateSynergyScoringTests.test_scoring_removes_padding_and_returns_probabilities,apexoracle_mdlm.scoring;pathlib;tempfile;torch;unittest,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_checkpoint_io.py,py,post_snapshot_canonical,a9bc60952a00d1afe3481b27bd69f91188dc9ad02ae0422d2df5cb2d8e457493,2439,76,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:CheckpointIOTests;function:CheckpointIOTests.test_strip_state_dict_prefix_matches_legacy_behavior_without_mutation;function:CheckpointIOTests.test_strip_state_dict_prefix_rejects_collisions;function:CheckpointIOTests.test_extract_state_dict_reports_schema_errors;function:CheckpointIOTests.test_load_torch_file_round_trip,apexoracle_mdlm.checkpoints;collections;pathlib;tempfile;torch;unittest,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_checkpoint_schemas.py,py,post_snapshot_canonical,b95ce03d91ebbf88cee331e935eea926a1d31b97901ebe8ed577281a940cba78,4849,115,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,function:meta_state;class:CheckpointSchemaTests;function:CheckpointSchemaTests.test_generation_dlm_accepts_frozen_prefix_contract;function:CheckpointSchemaTests.test_generation_dlm_rejects_wrong_prefix;function:CheckpointSchemaTests.test_mic_guidance_accepts_formal_generation_profile;function:CheckpointSchemaTests.test_mic_guidance_rejects_head_shape_drift;function:CheckpointSchemaTests.test_peptide_classifier_accepts_double_backbone_prefix;function:CheckpointSchemaTests.test_peptide_classifier_rejects_missing_head_key;function:CheckpointSchemaTests.test_synergy_guidance_accepts_lora_pair_profile;function:CheckpointSchemaTests.test_synergy_guidance_rejects_mic_head,apexoracle_mdlm.checkpoints;apexoracle_mdlm.checkpoints.schemas;torch;unittest,src/apexoracle_mdlm/checkpoints/schemas.py,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_code_lineage_ledger.py,py,post_snapshot_canonical,a3f329cd1dd7506bd09ae376a3d86142d0c765e221384a94a5899d1d9bac40f7,15901,404,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:CodeLineageLedgerTests;function:CodeLineageLedgerTests.setUpClass;function:CodeLineageLedgerTests.test_ledger_covers_every_tracked_code_and_config_asset;function:CodeLineageLedgerTests.test_every_row_has_removal_decision_fields;function:CodeLineageLedgerTests.test_upstream_and_canonical_assets_are_not_legacy_deletion_candidates;function:CodeLineageLedgerTests.test_figure_3a_legacy_path_is_only_a_compatibility_bridge;function:CodeLineageLedgerTests.test_peptide_table_legacy_driver_is_replaced_and_recoverable;function:CodeLineageLedgerTests.test_small_molecule_screen_driver_is_replaced_and_recoverable;function:CodeLineageLedgerTests.test_legacy_analysis_scripts_are_replaced_and_recoverable;function:CodeLineageLedgerTests.test_peptide_candidate_driver_is_replaced_and_recoverable;function:CodeLineageLedgerTests.test_generation_candidate_callers_are_replaced_and_recoverable;function:CodeLineageLedgerTests.test_synergy_candidate_drivers_are_replaced_and_recoverable;function:CodeLineageLedgerTests.test_interpretability_assets_are_replaced_and_recoverable;function:CodeLineageLedgerTests.test_major_copied_definition_group_is_preserved;function:CodeLineageLedgerTests.test_fig3a_exact_plotted_rows_match_manifest,collections;csv;hashlib;json;pathlib;subprocess;unittest,,ApexOracle-Core,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_dlm_encoder.py,py,post_snapshot_canonical,a8722b65008ec319a44e232fbbfed023142d489905ad693976ceef0defa69006,5590,159,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:ToyVocabEmbedding;function:ToyVocabEmbedding.__init__;function:ToyVocabEmbedding.forward;class:ToySigmaMap;function:ToySigmaMap.__init__;function:ToySigmaMap.forward;class:ToyRotary;function:ToyRotary.forward;class:ToyBlock;function:ToyBlock.__init__;function:ToyBlock.forward;class:ToyBackbone;function:ToyBackbone.__init__;class:ZeroNoise;function:ZeroNoise.forward;class:LegacyReferenceEncoder;function:LegacyReferenceEncoder.__init__;function:LegacyReferenceEncoder._process_sigma;function:LegacyReferenceEncoder.forward;class:DLMHiddenStateEncoderTests;function:DLMHiddenStateEncoderTests.test_clean_hidden_states_and_state_dict_match_legacy;function:DLMHiddenStateEncoderTests.test_time_conditioning_false_forces_zero_sigma;function:DLMHiddenStateEncoderTests.test_runtime_root_must_contain_attributed_upstream_files;function:DLMHiddenStateEncoderTests.test_runtime_root_rejects_conflicting_top_level_modules,apexoracle_mdlm.models;pathlib;sys;tempfile;torch;torch.nn;types;unittest,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_embedding_io.py,py,post_snapshot_canonical,2564b4731d5ac8b0cfe000e411b4c6adaa6d581ef3300fd06337b3b683ff1b6a,3051,78,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:EmbeddingIOTests;function:EmbeddingIOTests.test_embedding_key_from_atcc_filename_preserves_legacy_keys;function:EmbeddingIOTests.test_embedding_key_from_atcc_filename_rejects_malformed_atcc_name;function:EmbeddingIOTests.test_embedding_key_from_text_filename_restores_escaped_characters;function:EmbeddingIOTests.test_load_atcc_embeddings_preserves_shape_dtype_and_scale;function:EmbeddingIOTests.test_load_text_embeddings_preserves_legacy_name_mapping;function:EmbeddingIOTests.test_loader_rejects_duplicate_normalized_keys;function:EmbeddingIOTests.test_loader_requires_directory,apexoracle_mdlm.embeddings;pathlib;tempfile;torch;unittest,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_generated_files.py,py,post_snapshot_canonical,da2a526fd9e21c38670601391e2f52cc8c5dbaf3f81456e0068b99c75ad0084d,3033,92,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:GeneratedFileContractTests;function:GeneratedFileContractTests.test_parse_current_generation_writer_filename;function:GeneratedFileContractTests.test_parse_supports_numeric_and_custom_strain_keys;function:GeneratedFileContractTests.test_format_round_trip;function:GeneratedFileContractTests.test_rejects_legacy_variants_missing_required_fields;function:GeneratedFileContractTests.test_find_ignores_noncanonical_historical_files;function:GeneratedFileContractTests.test_find_returns_none_for_missing_identity;function:GeneratedFileContractTests.test_find_rejects_ambiguous_inputs_by_default,apexoracle_mdlm.scoring;pathlib;unittest,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_generated_mic_figure.py,py,post_snapshot_canonical,4314f09cd34f5929e64438a70f047b12d873658af8caca0295aaccb8193adea6,2912,81,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:GeneratedMICFigureTests;function:GeneratedMICFigureTests.setUpClass;function:GeneratedMICFigureTests.test_frozen_rows_and_statistics_match_legacy_panel;function:GeneratedMICFigureTests.test_plot_contains_frozen_labels_and_writes_pdf;function:GeneratedMICFigureTests.test_generic_mic_distribution_filters_invalid_values,apexoracle_mdlm.figures;matplotlib;pathlib;tempfile;unittest,,,0,True,0,0,not_yet_linked_to_formal_paper,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_in_vivo_cfu_figure.py,py,post_snapshot_canonical,9b73c97990baa6af242caa3db42fda2b2bdf1776bb8ca0f30a290864d0d874db,1839,58,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:InVivoCFUFigureTests;function:InVivoCFUFigureTests.test_load_historical_wide_csv;function:InVivoCFUFigureTests.test_plot_marks_reported_values_without_computing_statistics,apexoracle_mdlm.figures;matplotlib;matplotlib.pyplot;pathlib;tempfile;unittest,,,0,True,0,0,not_yet_linked_to_formal_paper,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_interpretability_attention.py,py,post_snapshot_canonical,f55c02eba816e88a71479f2ed3e856c8a01d9f8c24f79a55a9885e109b0eb402,3330,90,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:InterpretabilityAttentionTests;function:InterpretabilityAttentionTests.test_saved_tensor_windows_preserve_historical_global_index;function:InterpretabilityAttentionTests.test_attention_rows_use_strict_historical_threshold;function:InterpretabilityAttentionTests.test_asset_validation_and_annotation_include_boundary_overlap,Bio;Bio.Seq;Bio.SeqFeature;Bio.SeqRecord;apexoracle_mdlm.interpretability;pathlib;tempfile;torch;unittest,,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
tests/test_model_heads.py,py,post_snapshot_canonical,af7f7c374d3ef8461d07c2fe52f215dc46911edcaf910ac9e60efb86197b3a39,3609,90,canonical_refactor,2026-08-09 snapshot 后新增的 canonical package、test、audit 或 machine-readable contract。,True,class:ModelHeadTests;function:ModelHeadTests.setUpClass;function:ModelHeadTests.test_regression_head_state_dict_and_forward_match_legacy;function:ModelHeadTests.test_attention_state_dict_and_weight_return_match_legacy;function:ModelHeadTests.test_attention_tensor_only_contract_uses_same_values;function:ModelHeadTests.test_stable_batch_dimension_is_opt_in_until_callers_are_migrated,apexoracle_mdlm.models;guaidance_regressor_all_data;torch;unittest,guaidance_regressor_all_data.py,,0,False,0,0,none_identified,retain_canonical,self,非 legacy 删除对象；只能由正常 API deprecation/replacement 流程变更。,verified_by_git_snapshot_boundary
